"name","final"
"image_0441.jpg",0
"image_0458.jpg",0
"image_0496.jpg",0
"image_0596.jpg",0
"image_0604.jpg",0
"image_0658.jpg",0
"image_0688.jpg",0
"image_0735.jpg",0
"image_0792.jpg",0
"image_0064.jpg",0
"image_0131.jpg",0
"image_0164.jpg",0
"image_0191.jpg",1
"image_0199.jpg",0
"image_0203.jpg",0
"image_0227.jpg",0
"image_0229.jpg",1
"image_0258.jpg",1
"image_0274.jpg",0
"image_0293.jpg",0
"image_0369.jpg",0
"image_0399.jpg",0
"image_0400.jpg",0
"image_0415.jpg",0
"image_0451.jpg",0
"image_0510.jpg",1
"image_0519.jpg",0
"image_0521.jpg",1
"image_0545.jpg",0
"image_0610.jpg",1
"image_0626.jpg",0
"image_0639.jpg",0
"image_0648.jpg",0
"image_0692.jpg",0
"image_0698.jpg",0
"image_0703.jpg",0
"image_0729.jpg",1
"image_0752.jpg",0
"image_0761.jpg",0
"image_0765.jpg",1
"image_0030.jpg",0
"image_0091.jpg",0
"image_0145.jpg",0
"image_0150.jpg",1
"image_0176.jpg",0
"image_0193.jpg",1
"image_0196.jpg",1
"image_0228.jpg",0
"image_0273.jpg",0
"image_0283.jpg",1
"image_0284.jpg",0
"image_0321.jpg",0
"image_0328.jpg",0
"image_0350.jpg",1
"image_0358.jpg",0
"image_0373.jpg",1
"image_0427.jpg",0
"image_0428.jpg",0
"image_0430.jpg",0
"image_0432.jpg",0
"image_0486.jpg",0
"image_0487.jpg",0
"image_0533.jpg",1
"image_0559.jpg",0
"image_0580.jpg",0
"image_0633.jpg",0
"image_0640.jpg",0
"image_0642.jpg",0
"image_0647.jpg",0
"image_0701.jpg",0
"image_0756.jpg",0
"image_0763.jpg",0
"image_0776.jpg",0
"image_0082.jpg",0
"image_0221.jpg",0
"image_0234.jpg",1
"image_0248.jpg",1
"image_0251.jpg",0
"image_0262.jpg",1
"image_0282.jpg",1
"image_0387.jpg",1
"image_0477.jpg",0
"image_0490.jpg",0
"image_0493.jpg",0
"image_0777.jpg",0
"image_0082",0
"image_0208",0
"image_0221",0
"image_0234",0
"image_0248",0
"image_0251",0
"image_0262",0
"image_0282",0
"image_0334",0
"image_0387",0
"image_0399",0
"image_0477",0
"image_0490",0
"image_0493",0
"image_0542",0
"image_0690",0
"image_0710",0
"image_0777",0
"image_0007.jpg",0
"image_0013.jpg",0
"image_0110.jpg",1
"image_0149.jpg",0
"image_0174.jpg",1
"image_0264.jpg",1
"image_0265.jpg",1
"image_0352.jpg",1
"image_0393.jpg",0
"image_0425.jpg",0
"image_0483.jpg",0
"image_0499.jpg",0
"image_0504.jpg",1
"image_0532.jpg",0
"image_0560.jpg",0
"image_0628.jpg",0
"image_0673.jpg",1
"image_0749.jpg",0
"image_0791.jpg",0
"image_0042.jpg",0
"image_0054.jpg",1
"image_0209.jpg",0
"image_0211.jpg",0
"image_0222.jpg",0
"image_0285.jpg",1
"image_0290.jpg",1
"image_0320.jpg",0
"image_0322.jpg",0
"image_0356.jpg",0
"image_0413.jpg",0
"image_0417.jpg",0
"image_0422.jpg",0
"image_0434.jpg",0
"image_0482.jpg",0
"image_0513.jpg",0
"image_0540.jpg",0
"image_0602.jpg",0
"image_0615.jpg",0
"image_0681.jpg",0
"image_0694.jpg",0
"image_0725.jpg",0
"image_0795.jpg",0
"image_0003.jpg",0
"image_0056.jpg",0
"image_0069.jpg",0
"image_0087.jpg",0
"image_0092.jpg",0
"image_0098.jpg",1
"image_0189.jpg",1
"image_0194.jpg",1
"image_0260.jpg",1
"image_0263.jpg",1
"image_0291.jpg",1
"image_0353.jpg",0
"image_0363.jpg",1
"image_0372.jpg",1
"image_0555.jpg",0
"image_0557.jpg",0
"image_0564.jpg",1
"image_0627.jpg",0
"image_0638.jpg",1
"image_0643.jpg",0
"image_0736.jpg",0
"image_0009.jpg",0
"image_0021.jpg",0
"image_0059.jpg",0
"image_0073.jpg",0
"image_0090.jpg",0
"image_0119.jpg",0
"image_0153.jpg",0
"image_0220.jpg",1
"image_0241.jpg",0
"image_0259.jpg",1
"image_0298.jpg",1
"image_0593.jpg",0
"image_0603.jpg",0
"image_0631.jpg",1
"image_0686.jpg",1
"image_0713.jpg",1
"image_0727.jpg",0
"image_0738.jpg",0
"image_0748.jpg",1
"image_0750.jpg",1
"image_0018.jpg",0
"image_0040.jpg",0
"image_0049.jpg",0
"image_0053.jpg",0
"image_0114.jpg",0
"image_0161.jpg",1
"image_0181.jpg",0
"image_0250.jpg",0
"image_0257.jpg",0
"image_0272.jpg",0
"image_0307.jpg",0
"image_0314.jpg",0
"image_0317.jpg",0
"image_0325.jpg",0
"image_0370.jpg",0
"image_0522.jpg",0
"image_0553.jpg",0
"image_0556.jpg",0
"image_0607.jpg",0
"image_0620.jpg",0
"image_0644.jpg",0
"image_0655.jpg",0
"image_0772.jpg",0
"image_0773.jpg",0
"image_0789.jpg",0
"image_0005.jpg",0
"image_0008.jpg",0
"image_0048.jpg",0
"image_0232.jpg",0
"image_0270.jpg",1
"image_0389.jpg",1
"image_0550.jpg",0
"image_0664.jpg",0
"image_0732.jpg",0
"image_0760.jpg",0
"image_0029.jpg",0
"image_0043.jpg",0
"image_0057.jpg",0
"image_0076.jpg",0
"image_0126.jpg",0
"image_0148.jpg",0
"image_0230.jpg",0
"image_0276.jpg",0
"image_0312.jpg",0
"image_0366.jpg",1
"image_0394.jpg",0
"image_0397.jpg",0
"image_0398.jpg",0
"image_0412.jpg",0
"image_0442.jpg",0
"image_0469.jpg",0
"image_0501.jpg",1
"image_0544.jpg",0
"image_0551.jpg",0
"image_0577.jpg",0
"image_0625.jpg",0
"image_0637.jpg",0
"image_0661.jpg",0
"image_0730.jpg",0
"image_0783.jpg",0
"image_0788.jpg",0
"image_0002.jpg",0
"image_0035.jpg",1
"image_0070.jpg",0
"image_0074.jpg",0
"image_0105.jpg",1
"image_0134.jpg",0
"image_0154.jpg",0
"image_0186.jpg",1
"image_0214.jpg",1
"image_0243.jpg",0
"image_0288.jpg",1
"image_0376.jpg",1
"image_0408.jpg",0
"image_0410.jpg",0
"image_0457.jpg",0
"image_0494.jpg",0
"image_0505.jpg",1
"image_0512.jpg",0
"image_0589.jpg",0
"image_0634.jpg",1
"image_0746.jpg",1
"image_0755.jpg",0
"image_0775.jpg",1
"image_0023.jpg",0
"image_0071.jpg",0
"image_0115.jpg",0
"image_0188.jpg",0
"image_0236.jpg",0
"image_0306.jpg",0
"image_0332.jpg",0
"image_0336.jpg",0
"image_0362.jpg",0
"image_0390.jpg",0
"image_0404.jpg",0
"image_0409.jpg",0
"image_0449.jpg",0
"image_0455.jpg",0
"image_0472.jpg",0
"image_0570.jpg",0
"image_0583.jpg",0
"image_0609.jpg",0
"image_0704.jpg",0
"image_0060.jpg",0
"image_0096.jpg",0
"image_0116.jpg",0
"image_0125.jpg",0
"image_0330.jpg",1
"image_0386.jpg",0
"image_0459.jpg",0
"image_0491.jpg",0
"image_0507.jpg",1
"image_0575.jpg",0
"image_0709.jpg",0
"image_0719.jpg",0
"image_0001.jpg",0
"image_0024.jpg",0
"image_0047.jpg",0
"image_0136.jpg",1
"image_0223.jpg",1
"image_0239.jpg",1
"image_0267.jpg",1
"image_0277.jpg",1
"image_0304.jpg",1
"image_0305.jpg",0
"image_0338.jpg",0
"image_0584.jpg",0
"image_0669.jpg",0
"image_0678.jpg",0
"image_0715.jpg",0
"image_0731.jpg",0
"image_0742.jpg",0
"image_0758.jpg",1
"image_0033.jpg",1
"image_0036.jpg",0
"image_0037.jpg",0
"image_0058.jpg",0
"image_0067.jpg",0
"image_0100.jpg",0
"image_0132.jpg",1
"image_0133.jpg",1
"image_0142.jpg",1
"image_0143.jpg",0
"image_0185.jpg",1
"image_0281.jpg",1
"image_0354.jpg",1
"image_0361.jpg",1
"image_0365.jpg",1
"image_0402.jpg",0
"image_0407.jpg",0
"image_0429.jpg",0
"image_0438.jpg",0
"image_0479.jpg",0
"image_0524.jpg",0
"image_0531.jpg",0
"image_0546.jpg",0
"image_0561.jpg",0
"image_0567.jpg",0
"image_0591.jpg",0
"image_0645.jpg",1
"image_0650.jpg",1
"image_0662.jpg",0
"image_0674.jpg",1
"image_0699.jpg",0
"image_0711.jpg",1
"image_0712.jpg",1
"image_0717.jpg",0
"image_0720.jpg",0
"image_0012.jpg",0
"image_0022.jpg",0
"image_0027.jpg",0
"image_0038.jpg",0
"image_0120.jpg",0
"image_0159.jpg",1
"image_0202.jpg",1
"image_0286.jpg",1
"image_0326.jpg",0
"image_0377.jpg",0
"image_0395.jpg",1
"image_0431.jpg",0
"image_0436.jpg",0
"image_0453.jpg",0
"image_0461.jpg",0
"image_0474.jpg",0
"image_0476.jpg",0
"image_0502.jpg",1
"image_0518.jpg",1
"image_0600.jpg",0
"image_0608.jpg",0
"image_0619.jpg",0
"image_0641.jpg",0
"image_0646.jpg",1
"image_0716.jpg",0
"image_0728.jpg",0
"image_0113.jpg",0
"image_0135.jpg",0
"image_0141.jpg",0
"image_0168.jpg",0
"image_0180.jpg",0
"image_0187.jpg",0
"image_0195.jpg",1
"image_0198.jpg",0
"image_0218.jpg",0
"image_0323.jpg",1
"image_0360.jpg",0
"image_0364.jpg",0
"image_0440.jpg",0
"image_0481.jpg",0
"image_0495.jpg",0
"image_0497.jpg",0
"image_0523.jpg",0
"image_0539.jpg",0
"image_0562.jpg",0
"image_0622.jpg",0
"image_0653.jpg",0
"image_0697.jpg",0
"image_0714.jpg",0
"image_0721.jpg",0
"image_0724.jpg",0
"image_0757.jpg",0
"image_0786.jpg",0
"image_0793.jpg",0
"image_0798.jpg",0
"image_0147.jpg",0
"image_0595.jpg",0
"image_0050.jpg",0
"image_0201.jpg",1
"image_0300.jpg",1
"image_0381.jpg",1
"image_0506.jpg",0
"image_0508.jpg",0
"image_0568.jpg",0
"image_0601.jpg",0
"image_0668.jpg",0
"image_0751.jpg",0
"image_0766.jpg",1
"image_0108.jpg",0
"image_0295.jpg",1
"image_0313.jpg",0
"image_0316.jpg",0
"image_0665.jpg",0
"image_0734.jpg",0
"image_0044.jpg",0
"image_0046.jpg",0
"image_0052.jpg",1
"image_0182.jpg",1
"image_0213.jpg",0
"image_0217.jpg",0
"image_0225.jpg",1
"image_0247.jpg",1
"image_0275.jpg",1
"image_0375.jpg",1
"image_0405.jpg",0
"image_0450.jpg",0
"image_0462.jpg",0
"image_0588.jpg",0
"image_0598.jpg",1
"image_0659.jpg",0
"image_0671.jpg",1
"image_0747.jpg",1
"image_0785.jpg",0
"image_0062.jpg",0
"image_0083.jpg",0
"image_0086.jpg",0
"image_0140.jpg",0
"image_0165.jpg",0
"image_0177.jpg",0
"image_0200.jpg",0
"image_0253.jpg",0
"image_0339.jpg",0
"image_0342.jpg",0
"image_0344.jpg",0
"image_0385.jpg",0
"image_0401.jpg",0
"image_0464.jpg",0
"image_0498.jpg",0
"image_0500.jpg",0
"image_0527.jpg",0
"image_0536.jpg",0
"image_0543.jpg",0
"image_0573.jpg",1
"image_0581.jpg",0
"image_0682.jpg",1
"image_0683.jpg",1
"image_0684.jpg",0
"image_0759.jpg",0
"image_0769.jpg",0
"image_0004.jpg",0
"image_0026.jpg",0
"image_0061.jpg",0
"image_0079.jpg",0
"image_0099.jpg",0
"image_0101.jpg",0
"image_0124.jpg",0
"image_0178.jpg",0
"image_0224.jpg",0
"image_0245.jpg",0
"image_0310.jpg",0
"image_0347.jpg",0
"image_0406.jpg",0
"image_0420.jpg",0
"image_0421.jpg",0
"image_0437.jpg",0
"image_0443.jpg",0
"image_0475.jpg",0
"image_0503.jpg",0
"image_0554.jpg",0
"image_0632.jpg",0
"image_0702.jpg",0
"image_0740.jpg",0
"image_0743.jpg",0
"image_0754.jpg",0
"image_0771.jpg",0
"image_0774.jpg",0
"image_0780.jpg",0
"image_0014.jpg",0
"image_0020.jpg",0
"image_0169.jpg",1
"image_0192.jpg",1
"image_0238.jpg",1
"image_0240.jpg",1
"image_0249.jpg",1
"image_0280.jpg",1
"image_0346.jpg",1
"image_0380.jpg",1
"image_0383.jpg",1
"image_0446.jpg",1
"image_0529.jpg",0
"image_0563.jpg",0
"image_0569.jpg",1
"image_0574.jpg",1
"image_0587.jpg",0
"image_0739.jpg",0
"image_0767.jpg",0
"image_0016.jpg",0
"image_0017.jpg",0
"image_0041.jpg",0
"image_0121.jpg",0
"image_0160.jpg",0
"image_0184.jpg",1
"image_0301.jpg",0
"image_0382.jpg",1
"image_0515.jpg",1
"image_0535.jpg",1
"image_0613.jpg",0
"image_0616.jpg",1
"image_0624.jpg",0
"image_0654.jpg",1
"image_0693.jpg",1
"image_0753.jpg",1
"image_0019.jpg",1
"image_0122.jpg",1
"image_0137.jpg",0
"image_0152.jpg",1
"image_0155.jpg",0
"image_0172.jpg",0
"image_0278.jpg",0
"image_0308.jpg",0
"image_0348.jpg",0
"image_0403.jpg",1
"image_0426.jpg",1
"image_0456.jpg",1
"image_0467.jpg",1
"image_0470.jpg",1
"image_0488.jpg",1
"image_0520.jpg",1
"image_0549.jpg",1
"image_0565.jpg",0
"image_0582.jpg",1
"image_0592.jpg",1
"image_0657.jpg",1
"image_0663.jpg",1
"image_0689.jpg",1
"image_0718.jpg",1
"image_0762.jpg",1
"image_0768.jpg",1
"image_0146.jpg",1
"image_0287.jpg",1
"image_0315.jpg",1
"image_0423.jpg",0
"image_0489.jpg",0
"image_0511.jpg",0
"image_0530.jpg",0
"image_0590.jpg",0
"image_0636.jpg",0
"image_0656.jpg",1
"image_0666.jpg",0
"image_0676.jpg",0
"image_0696.jpg",0
"image_0790.jpg",0
"image_0015.jpg",0
"image_0039.jpg",0
"image_0055.jpg",1
"image_0063.jpg",1
"image_0081.jpg",1
"image_0138.jpg",1
"image_0179.jpg",1
"image_0183.jpg",1
"image_0255.jpg",1
"image_0318.jpg",1
"image_0411.jpg",0
"image_0468.jpg",0
"image_0485.jpg",1
"image_0525.jpg",0
"image_0528.jpg",1
"image_0594.jpg",0
"image_0597.jpg",1
"image_0618.jpg",1
"image_0677.jpg",1
"image_0705.jpg",1
"image_0707.jpg",1
"image_0796.jpg",0
"image_0123.jpg",1
"image_0065.jpg",0
"image_0066.jpg",0
"image_0139.jpg",0
"image_0206.jpg",0
"image_0261.jpg",1
"image_0269.jpg",1
"image_0309.jpg",1
"image_0396.jpg",0
"image_0439.jpg",0
"image_0526.jpg",0
"image_0537.jpg",1
"image_0576.jpg",0
"image_0605.jpg",0
"image_0606.jpg",0
"image_0611.jpg",0
"image_0635.jpg",0
"image_0685.jpg",1
"image_0011.jpg",0
"image_0080.jpg",1
"image_0109.jpg",1
"image_0130.jpg",1
"image_0252.jpg",0
"image_0254.jpg",1
"image_0266.jpg",1
"image_0289.jpg",1
"image_0384.jpg",1
"image_0473.jpg",0
"image_0534.jpg",0
"image_0585.jpg",0
"image_0586.jpg",0
"image_0630.jpg",1
"image_0706.jpg",0
"image_0722.jpg",1
"image_0741.jpg",0
"image_0745.jpg",0
"image_0025.jpg",0
"image_0084.jpg",0
"image_0085.jpg",0
"image_0093.jpg",0
"image_0128.jpg",0
"image_0129.jpg",0
"image_0171.jpg",1
"image_0173.jpg",0
"image_0216.jpg",0
"image_0343.jpg",0
"image_0414.jpg",0
"image_0418.jpg",0
"image_0517.jpg",0
"image_0566.jpg",1
"image_0579.jpg",0
"image_0737.jpg",0
"image_0764.jpg",0
"image_0072.jpg",0
"image_0078.jpg",0
"image_0144.jpg",0
"image_0279.jpg",0
"image_0302.jpg",1
"image_0324.jpg",1
"image_0329.jpg",1
"image_0357.jpg",1
"image_0391.jpg",0
"image_0435.jpg",0
"image_0447.jpg",0
"image_0452.jpg",0
"image_0454.jpg",0
"image_0465.jpg",0
"image_0571.jpg",0
"image_0621.jpg",0
"image_0670.jpg",0
"image_0784.jpg",0
"image_0794.jpg",0
"image_0797.jpg",0
